rank	genome_size
Methanoculleus sp002499455	2308968
Methanoculleus sp002501655	2669922
Methanoculleus sp002506585	2721090
Methanoculleus sp002508705	2653285.4285714286
Methanoculleus sp002839575	2547229
Methanoculleus sp002839645	2782193
Methanoculleus sp012510295	1900104
Methanoculleus sp012510335	1840777
Methanoculleus sp012511245	2224908
Methanoculleus sp012521035	2242638
Methanoculleus sp012797575	1964166.5
Methanoculleus sp016841385	2168266
Methanoculleus sp016841955	2432256.5
Methanoculleus sp018433835	2832856.6666666665
Methanoculleus sp019136335	2217429
Methanoculleus thermohydrogenotrophicum	2155791
Methanoculleus thermophilus	2098484.5
Methanoculleus_A taiwanensis	2750720
UBA206 sp002503105	1617645
UBA207 sp002503135	1246533
Methanofollis ethanolicus	2713913
Methanofollis liminatans	2475100
Methanofollis sp002498315	2342296
Methanofollis sp004297185	2357249
Methanofollis sp017875325	2907262
Methanofollis tationis	2248716
DSDF01 sp011048835	1994405
DSDF01 sp016841665	2221645
LKUD01 sp001412355	2085722
LKUD01 sp013415665	1712362
LKUD01 sp016926855	1976704
Methanogenium cariaci	2686643
Methanogenium sp009914725	2189363
Methanogenium sp011045995	1568499
Methanogenium sp012523385	1669266
Methanogenium sp016841485	2367457
Methanogenium sp018687785	2289878
Methanolacinia paynteri	2791704
Methanolacinia petrolearia	2843290
Methanolacinia sp016928355	1926770
Methanomicrobium mobile	1936110.5
Methanomicrobium sp016937345	2104177
Methanomicrobium sp017412625	1575421
Methanomicrobium sp017553245	1392935
Methanomicrobium sp017875315	2541249
Methanoplanus limicola	3200946
CAIKOD01 sp903819595	3246656.5555555555
CAIKOD01 sp903828975	2582402
Methanolinea_A sp002067095	2239790
Methanolinea_A sp002067155	1995015
Methanolinea_A sp002501965	1429912
Methanolinea_A sp002506105	2329754.1428571427
Methanolinea_A sp002509495	2197766
Methanolinea_A sp018262855	2137668.3333333335
Methanolinea_A sp11423u	2011780.3333333333
Methanolinea_B mesophila	2662345
Methanoregula boonei	2542943
Methanoregula formicica	2820858
Methanoregula sp002067035	2877984
Methanoregula sp002495055	2325673.6666666665
Methanoregula sp002495065	2424220
Methanoregula sp002497485	1751603
Methanoregula sp002502245	2225830.1666666665
Methanoregula sp002502735	2383967
Methanoregula sp002508495	1934647
Methanoregula sp002835825	2617107
Methanoregula sp002839605	2591348
Methanoregula sp002839675	2470082
Methanoregula sp003136075	2157464
Methanoregula sp003141335	2017260
Methanoregula sp003154335	1930185.5
Methanoregula sp003157895	1885969.3333333333
Methanoregula sp003170075	1921434
Methanoregula sp012798365	2640114
Methanoregula sp015660885	2522698
Methanoregula sp11803u	2181752
Methanoregula sp903832665	2724602.5
MVRE01 sp002067895	2312687
MVRE01 sp015660965	2428622
MVRE01 sp903900025	1745694
SD8 sp001412335	2165812
SD8 sp002509485	1660542
SD8 sp018432765	2211048.5
UBA467 sp002503825	2838694
UBA9949 sp002068435	2622460.5
UBA9949 sp002499905	1881549
UBA9949 sp012516785	1963109
UBA9949 sp013415565	1583495
UBA9949 sp013415575	1412598
UBA9949 sp016699325	1951130
UBA9949 sp10516u	1732923
Methanosphaerula palustris	2922917
UBA288 sp002495225	1930414
UBA288 sp004332335	2367119
UBA288 sp012728895	2276124
UBA288 sp017883495	1674702
UBA288 sp11384u	2154672
CAIYHQ01 sp903926075	3244440.75
JAFGOM01 sp016926505	2936193
Methanospirillum hungatei	2649202.6
Methanospirillum hungatei_A	1642397
Methanospirillum lacunae	3743701
Methanospirillum sp012520015	2444020.5
Methanospirillum sp012729535	3094441
Methanospirillum sp012729995	3241438.3333333335
Methanospirillum stamsii	3740742
WRER01 sp009779205	1245354
JAANXF01 sp018263395	1171120
Methanohalarchaeum thermophilum	2141311
Methanonatronarchaeum sp004212035	1366549.5
Methanonatronarchaeum thermophilum	1513137
PZKD01 sp003034855	1422753
Ethanoperedens ethanivorans_A	1990850
Ethanoperedens ethanivorans_B	958882
Ethanoperedens ethanivorans_C	1220527
Ethanoperedens sp004212095	1458808
Ethanoperedens thermophilum	1245937
EX4572-44 sp002254825	1233183.25
EX4572-44 sp905171695	1789800.3333333333
Kmv04 sp014859725	2397132
Methanocomedens sp009649835	1826233
Methanocomedens sp014237145	3010698.8
Methanocomedens sp7939u	1325947.5
Methanomarinus sp002926195	2108392
QBUR01 sp013374385	1172639
Methanogaster sp002503595	2390467
Methanogaster sp002506015	2368347
Methanogaster sp003194445	3609340
Methanogaster sp003601535	1670603
Methanogaster sp003661105	2253386
Methanogaster sp004211975	2656101
Methanogaster sp012961645	1663990
Methanogaster sp013572355	1688642
Methanoperedens nitroreducens	3144720.5
Methanoperedens nitroreducens_A	3524740
Methanoperedens sp002487355	3717163.5
Methanoperedens sp003104905	2913215
Methanoperedens sp012026795	3585555
Methanoperedens sp012026835	3321874
Methanoperedens sp018899795	2799747
Methanoperedens sp018900975	2439890
Methanoperedens sp902384525	2920541
Methanoperedens sp902386085	1686282
Methanoperedens sp902386115	2195305
Methanoperedens sp902386135	3243210
Methanoperedens sp902386205	2789873
Methanoperedens sp902386255	2601349
Methanoperedens sp905339155	3340804
Methanoperedens_A sp002839545	1995263
Methanoperedens_A sp014859785	1868446
UBA10536 sp10536u	1648413
JAAXQB01 sp012329085	2369335
JAFGQV01 sp016926455	1602817
JAFGQV01 sp016935475	1803207
Methanimicrococcus blatticola	1783317
Methanimicrococcus sp009776675	1397194
Methanimicrococcus sp009783635	1333240
Methanimicrococcus sp009784005	1688578
Methanimicrococcus sp012518265	1513574
Methanimicrococcus sp017613335	1421074
Methanococcoides burtonii	2575032
Methanococcoides methylutens	2504478.5
Methanococcoides methylutens_A	2394636
Methanococcoides sp900774055	2482578
Methanococcoides vulcani	2326465.3333333335
Methanohalobium evestigatum	2406232
Methanohalobium sp018609725	2086548
Methanohalophilus euhalobius	1836902
Methanohalophilus halophilus	2023686
Methanohalophilus levihalophilus	2116010
Methanohalophilus mahii	2012424
Methanohalophilus portucalensis	2060862.75
Methanohalophilus profundi	1830088
Methanohalophilus sp003722075	1969036
Methanolobus bombayensis	3122090
Methanolobus profundi	3107200
Methanolobus psychrophilus	3072769
Methanolobus psychrotolerans	3164721
Methanolobus sp002501695	2306526
Methanolobus sp002507205	2326582
Methanolobus sp002508635	1971157
Methanolobus sp003565715	2130365.5
Methanolobus sp004745425	2592212
Methanolobus sp016278365	2869497
Methanolobus sp016278385	2875616
Methanolobus sp016932675	1988439
Methanolobus tindarius	3151883
Methanolobus vulcani	2947907
Methanolobus vulcani_A	2920174
Methanolobus zinderi	2679496.5
Methanomethylovorans hollandica	2274803.3333333335
Methanomethylovorans sp001896725	2067501.5
Methanomethylovorans sp002067265	1922116
Methanomethylovorans sp002067275	2098238
Methanomethylovorans sp002508425	2465993
Methanomethylovorans sp014361205	2148332
Methanosalsum natronophilum	1743851
Methanosalsum sp007127385	1333932
Methanosalsum zhilinae	2138444
Methanosarcina acetivorans	5004426.5
Methanosarcina barkeri	4459702
Methanosarcina barkeri_A	4560446
Methanosarcina barkeri_B	4890476
Methanosarcina flavescens	3233384
Methanosarcina horonobensis	4972723
Methanosarcina lacustris	4139808
Methanosarcina mazei	4039514.5479452056
Methanosarcina siciliae	5128854.333333333
Methanosarcina sp000969965	4025714
Methanosarcina sp000979455	3989743.285714286
Methanosarcina sp001714685	3815685.5
Methanosarcina sp002496565	3558181
Methanosarcina sp002499445	2860637.0625
Methanosarcina sp002505485	3816059
Methanosarcina sp002509325	3084520.5
Methanosarcina sp003157235	2915408
Methanosarcina sp003164755	3468491
Methanosarcina sp004099695	3558779
Methanosarcina sp017883485	2826837
Methanosarcina sp10923u	3295879
Methanosarcina sp11020u	4330639
Methanosarcina sp8098u	2340030
Methanosarcina spelaei	4674786.5
Methanosarcina thermophila	2991199.6666666665
Methanosarcina vacuolata	4558690
MTP4 sp000970045	4187316.5
MTP4 sp016841265	3653553
MTP4 sp016841625	3755994
MTP4 sp9310u	3855240
JdFR-19 sp002010075	1288683
JdFR-19 sp003661015	815884
Methermicoccus shengliensis	1370293.2
Fen-7 sp003162615	1969384.75
JAAEEW01 sp013415595	1938857
JABLXE01 sp013178225	2978549
JAFGMR01 sp016927425	2317673
Methanothrix soehngenii	2212324.6363636362
Methanothrix sp002067365	2776683
Methanothrix sp002067705	3437085
Methanothrix sp002067755	2032054.3333333333
Methanothrix sp002256595	1611454
Methanothrix sp002505805	2180037
Methanothrix sp003857025	3161014
Methanothrix sp011391755	1526061
Methanothrix sp011620785	2044302
Methanothrix sp012798025	1737089
Methanothrix sp016706325	2412142
Methanothrix sp016927055	2371651
Methanothrix sp017994055	2382530
Methanothrix sp018052825	1815135
Methanothrix sp902385025	2278623
Methanothrix sp903871465	3158816.888888889
Methanothrix_A harundinacea_A	2510428
Methanothrix_A harundinacea_B	2070930.75
Methanothrix_A harundinacea_D	2355868.1666666665
Methanothrix_A harundinacea_E	2235368
Methanothrix_A sp001602645	2371905.25
Methanothrix_A sp9297u	2171495
Methanothrix_B thermoacetophila	1868867
MVQI01 sp002067795	2192616.5
UBA114 sp002506335	2412234
UBA204 sp002501765	1808468
ANME-1-THS sp004212135	2030246
ANME-1-THS sp014859735	1679196
ANME1a sp003194425	1208542
G60ANME1 sp003194435	1805851
JACGMN01 sp011049045	2003787
JACGMN01 sp014061035	1073849
JACGMN01 sp016649585	1460389
JACGMN01 sp016928455	1514744
JACGMN01 sp016930255	2227763
JAFNKG01 sp017883965	2478969
QENH01 sp003336485	3182512
QENH01 sp009903405	1699735.5
QENH01 sp013139985	2125186
QENH01 sp013180565	2727246
QENJ01 sp013180585	2192919
QENJ01 sp013374505	2571212
QEXZ01 sp003160755	1898925
QEXZ01 sp003601795	1934883
QEXZ01 sp003661125	2212588
QEXZ01 sp013180605	2344285
WJOV01 sp009618475	1093430
WJOV01 sp016782355	1009202
B39-G2 sp003661185	1690640
JACQPP01 sp016207465	1501356
Syntropharchaeum butanivorans	1464741
Syntropharchaeum_A caldarius	1666081
UBA148 sp002495885	1287155
UBA148 sp013415795	941283
Huberarchaeum crystalense	465399
BMS3B sp002897955	1738368
BMS3B sp003229935	1722334.5
JAADFH01 sp013152995	827235
JAADFH01 sp015521945	1306224.3333333333
JAADFX01 sp013152685	1800810
JAADFX01 sp015521565	1715788
JAADFX01 sp015521615	1804209
Hydrothermarchaeum profundi	2062134
JAHJSX01 sp018830205	1127542
JAADFM01 sp013152845	1172964
J060 sp003695745	1284962
SZUA-236 sp002923215	1396356
SZUA-236 sp003230355	1270198
JACQPM01 sp016207475	1036350
JACRDW01 sp016212785	1114762
WAQR01 sp015520145	1912059
0-14-0-20-30-16 sp002779075	747636
0-14-0-20-30-16 sp903916665	974572
CSSED10-239 sp003559395	913608
Forterrea multitransposorum	880160.8
JAFCFF01 sp017608775	503241
0-14-0-20-34-12 sp002779065	940694
1-14-0-10-31-34 sp002763225	1044951
1-14-0-10-31-34 sp017609625	1349284
1-14-0-10-31-34 sp018829335	1375561
DTGL01 sp011334955	876817
JAFCEU01 sp017608995	928965
JAFCFP01 sp017608575	1142776.25
GCA-2688035 sp002688035	745175
JAFCCK01 sp017610245	1045231
JAFCCL01 sp017610205	1369834
JAFCCL01 sp017610265	1279687
JAFCCL01 sp017610335	1291277
JAFCCL01 sp017610485	1254852
JAFCCZ01 sp017609945	973436
JAFCCZ01 sp017610175	1240584
JAFGDB01 sp016932355	1068444
JAFGDB01 sp017608725	1136951
JAFGEM01 sp016931555	952776
GW2011-AR10 sp000830275	1143667.3333333333
JACPKT01 sp016186855	816866
JACQJF01 sp016198165	961484
Iainarchaeum andersonii	1098042
PCWY01 sp002762975	1130899
UBA10205 sp005239615	1137048
UBA10205 sp016202305	1044914
UBA10205 sp10205u	1432180
UBA10205 sp902386385	1090173
UBA493 sp002687735	560160.5
JAAZKV01 sp002068885	933162
JAAZKV01 sp012799645	779062
JAAZKV01 sp902385225	1054479
JABIDZ01 sp018651445	898603
JABIDZ01 sp018691995	904018.5
JACPJC01 sp016187745	963943
JACPJC01 sp018304445	664343
JACQJH01 sp016205145	1250269
JAFCCJ01 sp017610305	1238464
JAFCCW01 sp017609985	1164119
JACRDJ01 sp016218635	913975
JAFGBZ01 sp016932875	1000661
JAGVWC01 sp018304465	1246008
JAHJAQ01 sp018813975	1067983
UBA10191 sp10036u	845449.6666666666
UBA10219 sp10219u	1312837.5
JACQJG01 sp016198125	845833
VGJJ01 sp016699555	1048949
VGJJ01 sp016867455	876058
JAADDC01 sp013154145	543304
JAADDC01 sp015520865	600362
JAADDH01 sp013154035	1012119
SZUA-1452 sp015662385	441605
WANZ01 sp015521515	587292
JAFGOX01 sp016926295	592378
CADBMS01 sp902795935	1513444
Methanobacterium formicicum	2323380.5
Methanobacterium formicicum_A	2684267
Methanobacterium petrolearium	2468550
Methanobacterium sp000309865	2420154
Methanobacterium sp000499765	2029766
Methanobacterium sp002067065	2489884
Methanobacterium sp002496805	1816937
Methanobacterium sp003491305	2417388
Methanobacterium sp012838205	1873721
Methanobacterium sp013403005	2370914
Methanobacterium sp016217785	2607763
Methanobacterium subterraneum	2075784.2
Methanobacterium_A sp002067325	2235517.6666666665
Methanobacterium_A sp002067565	1801212
Methanobacterium_A sp002494495	1847275
Methanobacterium_A sp002495625	2395168.5
Methanobacterium_A sp002502855	2118924
Methanobacterium_A sp003161815	1890673
Methanobacterium_A sp003166335	2242897.5
Methanobacterium_A sp011620845	1865488
Methanobacterium_A sp015661405	2694213
Methanobacterium_A sp017883605	1877492
Methanobacterium_A sp018263005	2098097
Methanobacterium_B lacus	2583753
Methanobacterium_B sp000744455	2243285.5
Methanobacterium_B sp003151535	3163878
Methanobacterium_B sp003158115	2191009.2
Methanobacterium_B sp003162115	1942327.3333333333
Methanobacterium_B sp003162655	1624289
Methanobacterium_B sp003164415	2326746
Methanobacterium_B sp009712615	2181304
Methanobacterium_C aggregans	2347771
Methanobacterium_C congolense	2273581
Methanobacterium_C paludis	2546541
Methanobacterium_C sp002498385	2113960.0555555555
Methanobacterium_D bryantii	3397943
Methanobacterium_D sp002494885	2266768
Methanobacterium_D sp002505765	2273801
Methanobacterium_D sp002509665	2938107
Methanobacterium_D sp016222945	2261001
Methanobacterium_D veterum	3381739
Methanobrevibacter olleyae	2161818
Methanobrevibacter olleyae_A	2281503
Methanobrevibacter ruminantium	2937203
Methanobrevibacter ruminantium_A	2303119.5
Methanobrevibacter sp016291275	1475662
Methanobrevibacter sp016838945	2161931.5
Methanobrevibacter sp017404125	1408238
Methanobrevibacter sp017410345	1840861
Methanobrevibacter sp017432245	1694684
Methanobrevibacter sp017646885	2812474
Methanobrevibacter sp017652345	4879557
Methanobrevibacter sp900314635	1976775.619047619
Methanobrevibacter sp900321995	1898193
Methanobrevibacter sp902769175	3124922
Methanobrevibacter sp902774685	2066989
Methanobrevibacter sp902784195	1808737.2857142857
Methanobrevibacter sp905235495	1602166
Methanobrevibacter_A gottschalkii	1850791.6666666667
Methanobrevibacter_A millerae	2725667
Methanobrevibacter_A millerae_A	2543538
Methanobrevibacter_A millerae_B	2227923
Methanobrevibacter_A oralis	2114063.75
Methanobrevibacter_A smithii	1741661.25
Methanobrevibacter_A smithii_A	1940259.3125
Methanobrevibacter_A sp001548675	2273296
Methanobrevibacter_A sp002496065	1300941
Methanobrevibacter_A sp015062935	2499435
Methanobrevibacter_A sp015062985	1866734
Methanobrevibacter_A sp017406825	1717510
Methanobrevibacter_A sp017407115	2958583
Methanobrevibacter_A sp017409525	2110927
Methanobrevibacter_A sp017427765	2528624
Methanobrevibacter_A sp017431965	2052329
Methanobrevibacter_A sp017434525	3130754
Methanobrevibacter_A sp017434555	2567374.6666666665
Methanobrevibacter_A sp017447225	2159045
Methanobrevibacter_A sp017459665	1821508
Methanobrevibacter_A sp017460025	2363368
Methanobrevibacter_A sp017468685	2276257
Methanobrevibacter_A sp017473945	2356159
Methanobrevibacter_A sp017539065	1837912
Methanobrevibacter_A sp017553445	1963524
Methanobrevibacter_A sp017634055	1985784
Methanobrevibacter_A sp017940815	2025603
Methanobrevibacter_A sp900313645	1410891
Methanobrevibacter_A sp900314615	2431573
Methanobrevibacter_A sp900314695	2169139.6666666665
Methanobrevibacter_A sp900316895	1939318.5
Methanobrevibacter_A sp900317865	2661336.375
Methanobrevibacter_A sp900318035	2288391
Methanobrevibacter_A sp900319535	2173364.1333333333
Methanobrevibacter_A sp900319985	2407734.25
Methanobrevibacter_A sp900320515	2045096.7
Methanobrevibacter_A sp900320955	2291898
Methanobrevibacter_A sp900766745	1862392
Methanobrevibacter_A sp900769095	1649381.3333333333
Methanobrevibacter_A sp902764015	1983487
Methanobrevibacter_A sp902764455	2750531
Methanobrevibacter_A sp902770715	2062347.3333333333
Methanobrevibacter_A sp902771435	2175250
Methanobrevibacter_A sp902772665	2232988
Methanobrevibacter_A sp902774605	2138290
Methanobrevibacter_A sp902777885	1766933
Methanobrevibacter_A sp902782595	1858520
Methanobrevibacter_A sp902783085	1548567
Methanobrevibacter_A sp902785855	1875062
Methanobrevibacter_A sp902788255	2196820
Methanobrevibacter_A sp902789505	2042934.5
Methanobrevibacter_A sp902794475	2274647
Methanobrevibacter_A sp902796575	1968768
Methanobrevibacter_A sp902801725	2161298
Methanobrevibacter_A sp904501935	1533135
Methanobrevibacter_A thaueri	1742364.5
Methanobrevibacter_A thaueri_A	1923654
Methanobrevibacter_A thaueri_B	2000367
Methanobrevibacter_A thaueri_C	2155220
Methanobrevibacter_A woesei	1576959.5
Methanobrevibacter_B boviskoreani	1846958.1666666667
Methanobrevibacter_B sp002208625	1920674
Methanobrevibacter_B sp900314605	2456853.1818181816
Methanobrevibacter_B sp905235195	1891568
Methanobrevibacter_B wolinii	2041814
Methanobrevibacter_C arboriphilus	2388258
Methanobrevibacter_C arboriphilus_A	2282942.3333333335
Methanobrevibacter_C cuticularis	2608702
Methanobrevibacter_C sp003315655	1913772
Methanobrevibacter_C sp009776495	1527987
Methanobrevibacter_C sp009777005	2884613
Methanobrevibacter_C sp009784145	1507060
Methanobrevibacter_D curvatus	2414608
Methanobrevibacter_D filiformis	2606143
Methanosphaera cuniculi	1904839
Methanosphaera sp001729965	1729155
Methanosphaera sp003266065	2057527
Methanosphaera sp003266075	2004016
Methanosphaera sp003266105	1935828
Methanosphaera sp003266145	1859798
Methanosphaera sp003266165	1763900
Methanosphaera sp003268005	2178505
Methanosphaera sp016282985	1856051
Methanosphaera sp017430835	3144553
Methanosphaera sp017431845	2481528
Methanosphaera sp017652595	1618852
Methanosphaera sp11921u	1458881.6
Methanosphaera sp900322125	1499648.25
Methanosphaera sp902797085	1774247
Methanosphaera stadtmanae	1618165.6666666667
Methanosphaera stadtmanae_A	2613818
Methanosphaera stadtmanae_B	1996276
Methanosphaera stadtmanae_C	2116421
UBA117 sp002494785	2178082
UBA349 sp002509745	2254594
UBA349 sp002839705	2565531
UBA412 sp002495685	1604988.5
UBA587 sp002504725	2007729
UBA588 sp002509085	1962324.6666666667
UBA588 sp003558085	1855722
UBA588 sp019084405	2014985.25
VGTM01 sp016874685	2059236
Methanothermus fervidus	1243342
Methanothermobacter marburgensis	1692699.6666666667
Methanothermobacter sp000828575	1731018
Methanothermobacter thermautotrophicus	1565130.142857143
Methanothermobacter thermautotrophicus_A	1654216
Methanothermobacter wolfeii	1654258
Methanothermobacter_A sp001507955	1369091.6666666667
Methanothermobacter_A sp003584625	1532343.5
Methanothermobacter_A sp011370395	1289289
Methanothermobacter_A sp012840175	1423235
Methanothermobacter_A tenebrarum	1463531
Methanocaldococcus bathoardescens	1607556
Methanocaldococcus fervens	1507251
Methanocaldococcus jannaschii	1455166.5
Methanocaldococcus sp000025525	1773136
Methanocaldococcus sp013153845	1429137
Methanocaldococcus sp902827205	1508379
Methanocaldococcus vulcanius	1761737
Methanocaldococcus_A infernus	1328194
Methanocaldococcus_A villosus	1228373
Methanococcus maripaludis	1778919.45
Methanococcus maripaludis_A	1765575.5
Methanococcus maripaludis_C	1744193
Methanococcus maripaludis_D	1789046
Methanococcus vannielii	1720048
